CZE00012;2019-05-27;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2019-09-16;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2019-09-16;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2020-05-25;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2020-08-31;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2021-04-27;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2019-08-20;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2019-10-21;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2021-03-29;12:00;0.3;SMX;0;;0.036;µg/l;Fair
CZE00012;2021-04-27;12:00;0.3;TMP;0;;0.014;µg/l;Fair
CZE00012;2021-04-27;12:00;0.3;SMX;0;;0.033;µg/l;Fair
CZE00012;2022-01-25;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2022-01-25;12:00;0.3;SMX;0;;0.028;µg/l;Fair
CZE00012;2021-11-02;12:00;0.3;TMP;0;;0.018;µg/l;Fair
CZE00012;2021-11-02;12:00;0.3;SMX;0;;0.196;µg/l;Fair
CZE00012;2021-07-12;12:00;0.3;TEBUCONAZOLE;0;;0.034;µg/l;Fair
CZE00012;2021-12-06;12:00;0.3;SMX;0;;0.071;µg/l;Fair
CZE00012;2015-11-02;12:00;0.3;DICLOFENAC;0;;0.052;µg/l;Fair
CZE00012;2016-05-09;12:00;0.3;DICLOFENAC;0;;0.027;µg/l;Fair
CZE00012;2016-01-11;12:00;0.3;DICLOFENAC;0;;0.048;µg/l;Fair
CZE00012;2015-01-05;12:00;0.3;DICLOFENAC;0;;0.02;µg/l;Fair
CZE00012;2014-05-05;12:00;0.3;DICLOFENAC;0;;0.026;µg/l;Fair
CZE00012;2014-01-06;12:00;0.3;DICLOFENAC;0;;0.118;µg/l;Fair
CZE00012;2013-07-08;12:00;0.3;DICLOFENAC;0;;0.02;µg/l;Fair
CZE00012;2013-05-13;12:00;0.3;DICLOFENAC;0;;0.02;µg/l;Fair
CZE00012;2012-05-09;12:00;0.3;DICLOFENAC;0;;0.022;µg/l;Fair
CZE00012;2014-10-06;12:00;0.3;DICLOFENAC;0;;0.078;µg/l;Fair
CZE00012;2014-12-01;12:00;0.3;DICLOFENAC;0;;0.067;µg/l;Fair
CZE00012;2016-02-01;12:00;0.3;DICLOFENAC;0;;0.037;µg/l;Fair
CZE00012;2016-06-06;12:00;0.3;DICLOFENAC;0;;0.039;µg/l;Fair
CZE00012;2016-10-03;12:00;0.3;DICLOFENAC;0;;0.044;µg/l;Fair
CZE00012;2016-12-05;12:00;0.3;DICLOFENAC;0;;0.082;µg/l;Fair
CZE00012;2018-02-05;12:00;0.3;DICLOFENAC;0;;0.027;µg/l;Fair
CZE00012;2018-12-10;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2018-08-06;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2018-04-03;12:00;0.3;DICLOFENAC;0;;0.043;µg/l;Fair
CZE00012;2018-05-14;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2018-07-09;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2018-07-09;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2018-07-09;12:00;0.3;DICLOFENAC;0;;0.032;µg/l;Fair
CZE00012;2018-09-03;12:00;0.3;DICLOFENAC;0;;0.053;µg/l;Fair
CZE00012;2018-11-12;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2018-01-08;12:00;0.3;DICLOFENAC;0;;0.02;µg/l;Fair
CZE00012;2019-03-19;12:00;0.3;SMX;0;;0.02;µg/l;Fair
CZE00012;2019-05-27;12:00;0.3;SMX;0;;0.02;µg/l;Fair
CZE00012;2019-07-08;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2019-07-08;12:00;0.3;SMX;0;;0.112;µg/l;Fair
CZE00012;2021-01-18;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2020-05-25;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2020-10-19;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2020-10-19;12:00;0.3;SMX;0;;0.02;µg/l;Fair
CZE00012;2021-06-29;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2019-08-20;12:00;0.3;SMX;0;;0.1;µg/l;Fair
CZE00012;2019-10-21;12:00;0.3;SMX;0;;0.059;µg/l;Fair
CZE00012;2019-12-09;12:00;0.3;SMX;0;;0.103;µg/l;Fair
CZE00012;2019-02-04;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2019-03-19;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2019-05-27;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2020-01-14;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2020-07-28;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2020-07-28;12:00;0.3;TEBUCONAZOLE;0;;0.041;µg/l;Fair
CZE00012;2020-05-25;12:00;0.3;TEBUCONAZOLE;0;;0.618;µg/l;Fair
CZE00012;2021-02-23;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2019-08-20;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2021-05-25;12:00;0.3;TEBUCONAZOLE;0;;0.103;µg/l;Fair
CZE00012;2021-01-18;12:00;0.3;SMX;0;;0.031;µg/l;Fair
CZE00012;2021-06-29;12:00;0.3;SMX;0;;0.034;µg/l;Fair
CZE00012;2021-06-29;12:00;0.3;TEBUCONAZOLE;0;;0.057;µg/l;Fair
CZE00012;2022-03-21;12:00;0.3;TEBUCONAZOLE;0;;0.034;µg/l;Fair
CZE00012;2022-01-25;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2021-07-12;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2021-08-23;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2021-08-23;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2021-10-04;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2022-02-14;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2022-02-14;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2018-12-10;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2018-12-10;12:00;0.3;DICLOFENAC;0;;0.11;µg/l;Fair
CZE00012;2018-10-08;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2018-06-04;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2018-05-14;12:00;0.3;DICLOFENAC;0;;0.049;µg/l;Fair
CZE00012;2018-09-03;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2018-01-08;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2018-03-05;12:00;0.3;DICLOFENAC;0;;0.055;µg/l;Fair
CZE00012;2019-04-15;12:00;0.3;SMX;0;;0.027;µg/l;Fair
CZE00012;2019-02-04;12:00;0.3;TMP;0;;0.011;µg/l;Fair
CZE00012;2021-03-29;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2020-11-30;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2020-11-30;12:00;0.3;SMX;0;;0.031;µg/l;Fair
CZE00012;2020-09-14;12:00;0.3;SMX;0;;0.038;µg/l;Fair
CZE00012;2020-05-25;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2020-04-20;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2020-12-14;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2019-08-20;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2020-02-03;12:00;0.3;TMP;0;;0.015;µg/l;Fair
CZE00012;2012-01-09;12:00;0.3;DICLOFENAC;0;;0.195;µg/l;Fair
CZE00012;2013-10-07;12:00;0.3;DICLOFENAC;0;;0.03;µg/l;Fair
CZE00012;2016-08-08;12:00;0.3;DICLOFENAC;0;;0.026;µg/l;Fair
CZE00012;2016-09-05;12:00;0.3;DICLOFENAC;0;;0.034;µg/l;Fair
CZE00012;2015-09-07;12:00;0.3;DICLOFENAC;0;;0.031;µg/l;Fair
CZE00012;2014-03-03;12:00;0.3;DICLOFENAC;0;;0.046;µg/l;Fair
CZE00012;2013-09-02;12:00;0.3;DICLOFENAC;0;;0.052;µg/l;Fair
CZE00012;2013-03-11;12:00;0.3;DICLOFENAC;0;;0.02;µg/l;Fair
CZE00012;2013-01-14;12:00;0.3;DICLOFENAC;0;;0.02;µg/l;Fair
CZE00012;2012-11-05;12:00;0.3;DICLOFENAC;0;;0.081;µg/l;Fair
CZE00012;2012-09-10;12:00;0.3;DICLOFENAC;0;;0.037;µg/l;Fair
CZE00012;2012-07-09;12:00;0.3;DICLOFENAC;0;;0.032;µg/l;Fair
CZE00012;2019-02-04;12:00;0.3;DICLOFENAC;0;;0.066;µg/l;Fair
CZE00012;2021-05-25;12:00;0.3;SMX;0;;0.03;µg/l;Fair
CZE00012;2021-03-29;12:00;0.3;TEBUCONAZOLE;0;;0.155;µg/l;Fair
CZE00012;2021-02-23;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2021-02-23;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2021-09-21;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2021-08-23;12:00;0.3;SMX;0;;0.087;µg/l;Fair
CZE00012;2021-10-04;12:00;0.3;SMX;0;;0.082;µg/l;Fair
CZE00012;2021-12-06;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2021-12-06;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2022-02-14;12:00;0.3;SMX;0;;0.02;µg/l;Fair
CZE00012;2019-04-15;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2019-03-19;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2020-03-09;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2019-11-18;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2019-09-16;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2021-05-25;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2020-11-30;12:00;0.3;TEBUCONAZOLE;0;;0.056;µg/l;Fair
CZE00012;2020-09-14;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2020-09-14;12:00;0.3;TEBUCONAZOLE;0;;0.379;µg/l;Fair
CZE00012;2020-12-14;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2020-12-14;12:00;0.3;TEBUCONAZOLE;0;;0.058;µg/l;Fair
CZE00012;2021-06-29;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2019-12-09;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2020-02-03;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2021-01-18;12:00;0.3;TEBUCONAZOLE;0;;0.104;µg/l;Fair
CZE00012;2016-11-07;12:00;0.3;DICLOFENAC;0;;0.099;µg/l;Fair
CZE00012;2016-03-01;12:00;0.3;DICLOFENAC;0;;0.035;µg/l;Fair
CZE00012;2015-03-09;12:00;0.3;DICLOFENAC;0;;0.021;µg/l;Fair
CZE00012;2012-02-06;12:00;0.3;DICLOFENAC;0;;0.037;µg/l;Fair
CZE00012;2012-08-06;12:00;0.3;DICLOFENAC;0;;0.02;µg/l;Fair
CZE00012;2012-10-08;12:00;0.3;DICLOFENAC;0;;0.045;µg/l;Fair
CZE00012;2013-06-10;12:00;0.3;DICLOFENAC;0;;0.027;µg/l;Fair
CZE00012;2014-08-04;12:00;0.3;DICLOFENAC;0;;0.052;µg/l;Fair
CZE00012;2015-04-07;12:00;0.3;DICLOFENAC;0;;0.02;µg/l;Fair
CZE00012;2015-08-03;12:00;0.3;DICLOFENAC;0;;0.025;µg/l;Fair
CZE00012;2015-10-05;12:00;0.3;DICLOFENAC;0;;0.042;µg/l;Fair
CZE00012;2018-10-08;12:00;0.3;DICLOFENAC;0;;0.049;µg/l;Fair
CZE00012;2020-03-09;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2020-03-09;12:00;0.3;SMX;0;;0.023;µg/l;Fair
CZE00012;2020-01-14;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2020-01-14;12:00;0.3;SMX;0;;0.032;µg/l;Fair
CZE00012;2019-11-18;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2020-09-14;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2020-07-28;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2020-07-28;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2020-07-28;12:00;0.3;SMX;0;;0.057;µg/l;Fair
CZE00012;2020-04-20;12:00;0.3;SMX;0;;0.02;µg/l;Fair
CZE00012;2019-10-21;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2020-02-03;12:00;0.3;SMX;0;;0.055;µg/l;Fair
CZE00012;2019-06-25;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2019-06-25;12:00;0.3;SMX;0;;0.078;µg/l;Fair
CZE00012;2019-01-21;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2019-03-19;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2021-05-25;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2021-01-18;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2021-02-23;12:00;0.3;SMX;0;;0.02;µg/l;Fair
CZE00012;2021-04-27;12:00;0.3;TEBUCONAZOLE;0;;0.113;µg/l;Fair
CZE00012;2022-03-21;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00012;2022-03-21;12:00;0.3;SMX;0;;0.024;µg/l;Fair
CZE00012;2021-07-12;12:00;0.3;SMX;0;;0.02;µg/l;Fair
CZE00012;2019-06-25;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2019-02-04;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2019-02-04;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2019-01-21;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2019-01-21;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2020-03-09;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2020-01-14;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2019-11-18;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2019-07-08;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00012;2019-07-08;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2019-07-08;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2021-03-29;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2020-04-20;12:00;0.3;TEBUCONAZOLE;0;;0.054;µg/l;Fair
CZE00012;2020-06-15;12:00;0.3;TEBUCONAZOLE;0;;0.057;µg/l;Fair
CZE00012;2020-10-19;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2020-10-19;12:00;0.3;TEBUCONAZOLE;0;;0.032;µg/l;Fair
CZE00012;2019-10-21;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2019-12-09;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2020-02-03;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00012;2020-02-03;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00012;2019-05-27;12:00;0.3;DICLOFENAC;0;;0.035;µg/l;Fair
CZE00013;2020-03-02;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00013;2019-11-04;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00013;2020-06-08;12:00;0.3;SMX;0;;0.02;µg/l;Fair
CZE00013;2019-06-03;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00013;2019-05-06;12:00;0.3;TMP;0;;0.01;µg/l;Fair
CZE00013;2020-05-11;12:00;0.3;SMX;0;;0.02;µg/l;Fair
CZE00013;2020-05-11;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00013;2020-05-11;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00013;2019-11-04;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00013;2019-09-02;12:00;0.3;SMX;0;;0.036;µg/l;Fair
CZE00013;2019-09-02;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00013;2019-07-01;12:00;0.3;SMX;0;;0.02;µg/l;Fair
CZE00013;2020-09-07;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00013;2020-09-07;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00013;2020-07-07;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00013;2020-06-08;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00013;2019-12-02;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00013;2021-05-10;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00013;2021-05-10;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00013;2021-01-04;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00013;2021-06-01;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00013;2019-02-11;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00013;2019-03-11;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00013;2019-03-11;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
CZE00013;2019-05-06;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00013;2019-02-11;12:00;0.3;DICLOFENAC;0;;0.049;µg/l;Fair
CZE00013;2018-04-03;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00013;2018-07-09;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00013;2018-08-06;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00013;2018-12-10;12:00;0.3;THIACLOPRID;0;;0.008;µg/l;Fair
CZE00013;2016-03-01;12:00;0.3;DICLOFENAC;0;;0.015;µg/l;Fair
CZE00013;2015-09-07;12:00;0.3;DICLOFENAC;0;;0.053;µg/l;Fair
CZE00013;2014-01-06;12:00;0.3;DICLOFENAC;0;;0.105;µg/l;Fair
CZE00013;2013-05-13;12:00;0.3;DICLOFENAC;0;;0.02;µg/l;Fair
CZE00013;2012-09-10;12:00;0.3;DICLOFENAC;0;;0.02;µg/l;Fair
CZE00013;2013-08-05;12:00;0.3;DICLOFENAC;0;;0.025;µg/l;Fair
CZE00013;2014-04-01;12:00;0.3;DICLOFENAC;0;;0.02;µg/l;Fair
CZE00013;2018-04-03;12:00;0.3;DICLOFENAC;0;;0.015;µg/l;Fair
CZE00013;2018-11-12;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00013;2018-01-08;12:00;0.3;TMX;0;;0.008;µg/l;Fair
CZE00013;2021-08-09;12:00;0.3;TEBUCONAZOLE;0;;0.02;µg/l;Fair
